Data;CDI_Diario;Taxa
29/09/1997;0,069;0,00069000
30/09/1997;0,069;0,00069000
01/10/1997;0,068667;0,00068667
02/10/1997;0,068333;0,00068333
03/10/1997;0,068333;0,00068333
06/10/1997;0,068333;0,00068333
07/10/1997;0,068333;0,00068333
08/10/1997;0,068333;0,00068333
09/10/1997;0,068333;0,00068333
10/10/1997;0,068333;0,00068333
13/10/1997;0,068333;0,00068333
14/10/1997;0,068667;0,00068667
15/10/1997;0,069;0,00069000
16/10/1997;0,069;0,00069000
17/10/1997;0,069;0,00069000
20/10/1997;0,068667;0,00068667
21/10/1997;0,068667;0,00068667
22/10/1997;0,068667;0,00068667
23/10/1997;0,068667;0,00068667
24/10/1997;0,068333;0,00068333
27/10/1997;0,068667;0,00068667
28/10/1997;0,069333;0,00069333
29/10/1997;0,07;0,00070000
30/10/1997;0,072333;0,00072333
31/10/1997;0,154;0,00154000
03/11/1997;0,146667;0,00146667
04/11/1997;0,146667;0,00146667
05/11/1997;0,146333;0,00146333
06/11/1997;0,147667;0,00147667
07/11/1997;0,148333;0,00148333
10/11/1997;0,148333;0,00148333
11/11/1997;0,148333;0,00148333
12/11/1997;0,148333;0,00148333
13/11/1997;0,148333;0,00148333
14/11/1997;0,148333;0,00148333
17/11/1997;0,148333;0,00148333
18/11/1997;0,148333;0,00148333
19/11/1997;0,148333;0,00148333
20/11/1997;0,148333;0,00148333
21/11/1997;0,148333;0,00148333
24/11/1997;0,148333;0,00148333
25/11/1997;0,148333;0,00148333
26/11/1997;0,148333;0,00148333
27/11/1997;0,149333;0,00149333
28/11/1997;0,13;0,00130000
01/12/1997;0,128333;0,00128333
02/12/1997;0,128333;0,00128333
03/12/1997;0,128667;0,00128667
04/12/1997;0,129667;0,00129667
05/12/1997;0,129333;0,00129333
08/12/1997;0,129;0,00129000
09/12/1997;0,129;0,00129000
10/12/1997;0,129;0,00129000
11/12/1997;0,129;0,00129000
12/12/1997;0,129;0,00129000
15/12/1997;0,129;0,00129000
16/12/1997;0,129;0,00129000
17/12/1997;0,13;0,00130000
18/12/1997;0,133333;0,00133333
19/12/1997;0,133333;0,00133333
22/12/1997;0,135;0,00135000
23/12/1997;0,133667;0,00133667
24/12/1997;0,133667;0,00133667
26/12/1997;0,133333;0,00133333
29/12/1997;0,133667;0,00133667
30/12/1997;0,131;0,00131000
31/12/1997;0,131;0,00131000
02/01/1998;0,128209;0,00128209
05/01/1998;0,128065;0,00128065
06/01/1998;0,128094;0,00128094
07/01/1998;0,128152;0,00128152
08/01/1998;0,12818;0,00128180
09/01/1998;0,128152;0,00128152
12/01/1998;0,12818;0,00128180
13/01/1998;0,128123;0,00128123
14/01/1998;0,126595;0,00126595
15/01/1998;0,126624;0,00126624
16/01/1998;0,126768;0,00126768
19/01/1998;0,12619;0,00126190
20/01/1998;0,125988;0,00125988
21/01/1998;0,125843;0,00125843
22/01/1998;0,125206;0,00125206
23/01/1998;0,123958;0,00123958
26/01/1998;0,123113;0,00123113
27/01/1998;0,122997;0,00122997
28/01/1998;0,121332;0,00121332
29/01/1998;0,116265;0,00116265
30/01/1998;0,116947;0,00116947
02/02/1998;0,116651;0,00116651
03/02/1998;0,116888;0,00116888
04/02/1998;0,116799;0,00116799
05/02/1998;0,116828;0,00116828
06/02/1998;0,116858;0,00116858
09/02/1998;0,11674;0,00116740
10/02/1998;0,116503;0,00116503
11/02/1998;0,116414;0,00116414
12/02/1998;0,116473;0,00116473
13/02/1998;0,116384;0,00116384
16/02/1998;0,116028;0,00116028
17/02/1998;0,116088;0,00116088
18/02/1998;0,115939;0,00115939
19/02/1998;0,115464;0,00115464
20/02/1998;0,114394;0,00114394
25/02/1998;0,114125;0,00114125
26/02/1998;0,113976;0,00113976
27/02/1998;0,114066;0,00114066
02/03/1998;0,113976;0,00113976
03/03/1998;0,112662;0,00112662
04/03/1998;0,100637;0,00100637
05/03/1998;0,096765;0,00096765
06/03/1998;0,096858;0,00096858
09/03/1998;0,096858;0,00096858
10/03/1998;0,09689;0,00096890
11/03/1998;0,096796;0,00096796
12/03/1998;0,096578;0,00096578
13/03/1998;0,096858;0,00096858
16/03/1998;0,096578;0,00096578
17/03/1998;0,096454;0,00096454
18/03/1998;0,096173;0,00096173
19/03/1998;0,096298;0,00096298
20/03/1998;0,096173;0,00096173
23/03/1998;0,096142;0,00096142
24/03/1998;0,095986;0,00095986
25/03/1998;0,095986;0,00095986
26/03/1998;0,096048;0,00096048
27/03/1998;0,095955;0,00095955
30/03/1998;0,095674;0,00095674
31/03/1998;0,09558;0,00095580
01/04/1998;0,095737;0,00095737
02/04/1998;0,095643;0,00095643
03/04/1998;0,095893;0,00095893
06/04/1998;0,096952;0,00096952
07/04/1998;0,097853;0,00097853
08/04/1998;0,097543;0,00097543
13/04/1998;0,097418;0,00097418
14/04/1998;0,095955;0,00095955
15/04/1998;0,081245;0,00081245
16/04/1998;0,083311;0,00083311
17/04/1998;0,083053;0,00083053
20/04/1998;0,082924;0,00082924
22/04/1998;0,082827;0,00082827
23/04/1998;0,082795;0,00082795
24/04/1998;0,082731;0,00082731
27/04/1998;0,082666;0,00082666
28/04/1998;0,082731;0,00082731
29/04/1998;0,082473;0,00082473
30/04/1998;0,081633;0,00081633
04/05/1998;0,082279;0,00082279
05/05/1998;0,083407;0,00083407
06/05/1998;0,082795;0,00082795
07/05/1998;0,082699;0,00082699
08/05/1998;0,083053;0,00083053
11/05/1998;0,082924;0,00082924
12/05/1998;0,083053;0,00083053
13/05/1998;0,082731;0,00082731
14/05/1998;0,082956;0,00082956
15/05/1998;0,082537;0,00082537
18/05/1998;0,082182;0,00082182
19/05/1998;0,082247;0,00082247
20/05/1998;0,079363;0,00079363
21/05/1998;0,077603;0,00077603
22/05/1998;0,077571;0,00077571
25/05/1998;0,077603;0,00077603
26/05/1998;0,077538;0,00077538
27/05/1998;0,077701;0,00077701
28/05/1998;0,077669;0,00077669
29/05/1998;0,077309;0,00077309
01/06/1998;0,076098;0,00076098
02/06/1998;0,076;0,00076000
03/06/1998;0,076098;0,00076098
04/06/1998;0,075901;0,00075901
05/06/1998;0,075901;0,00075901
08/06/1998;0,075934;0,00075934
09/06/1998;0,075803;0,00075803
10/06/1998;0,075836;0,00075836
12/06/1998;0,075868;0,00075868
15/06/1998;0,075901;0,00075901
16/06/1998;0,075901;0,00075901
17/06/1998;0,076131;0,00076131
18/06/1998;0,075967;0,00075967
19/06/1998;0,076032;0,00076032
22/06/1998;0,075868;0,00075868
23/06/1998;0,075573;0,00075573
24/06/1998;0,073862;0,00073862
25/06/1998;0,074225;0,00074225
26/06/1998;0,074225;0,00074225
29/06/1998;0,073994;0,00073994
30/06/1998;0,073796;0,00073796
01/07/1998;0,073796;0,00073796
02/07/1998;0,073698;0,00073698
03/07/1998;0,073533;0,00073533
06/07/1998;0,073467;0,00073467
07/07/1998;0,073368;0,00073368
08/07/1998;0,073763;0,00073763
09/07/1998;0,073928;0,00073928
10/07/1998;0,073599;0,00073599
13/07/1998;0,073599;0,00073599
14/07/1998;0,073566;0,00073566
15/07/1998;0,073599;0,00073599
16/07/1998;0,073599;0,00073599
17/07/1998;0,073665;0,00073665
20/07/1998;0,073599;0,00073599
21/07/1998;0,073599;0,00073599
22/07/1998;0,073202;0,00073202
23/07/1998;0,072938;0,00072938
24/07/1998;0,072608;0,00072608
27/07/1998;0,072475;0,00072475
28/07/1998;0,071979;0,00071979
29/07/1998;0,071216;0,00071216
30/07/1998;0,070751;0,00070751
31/07/1998;0,070851;0,00070851
03/08/1998;0,070651;0,00070651
04/08/1998;0,070552;0,00070552
05/08/1998;0,070385;0,00070385
06/08/1998;0,070186;0,00070186
07/08/1998;0,070086;0,00070086
10/08/1998;0,069986;0,00069986
11/08/1998;0,069786;0,00069786
12/08/1998;0,06962;0,00069620
13/08/1998;0,069586;0,00069586
14/08/1998;0,06952;0,00069520
17/08/1998;0,069586;0,00069586
18/08/1998;0,069586;0,00069586
19/08/1998;0,06942;0,00069420
20/08/1998;0,069353;0,00069353
21/08/1998;0,069286;0,00069286
24/08/1998;0,06932;0,00069320
25/08/1998;0,069186;0,00069186
26/08/1998;0,069186;0,00069186
27/08/1998;0,06912;0,00069120
28/08/1998;0,068919;0,00068919
31/08/1998;0,06902;0,00069020
01/09/1998;0,069153;0,00069153
02/09/1998;0,06922;0,00069220
03/09/1998;0,069386;0,00069386
04/09/1998;0,069953;0,00069953
08/09/1998;0,103586;0,00103586
09/09/1998;0,105692;0,00105692
10/09/1998;0,107241;0,00107241
11/09/1998;0,139442;0,00139442
14/09/1998;0,135705;0,00135705
15/09/1998;0,132615;0,00132615
16/09/1998;0,131047;0,00131047
17/09/1998;0,131533;0,00131533
18/09/1998;0,131704;0,00131704
21/09/1998;0,133269;0,00133269
22/09/1998;0,133269;0,00133269
23/09/1998;0,133241;0,00133241
24/09/1998;0,131789;0,00131789
25/09/1998;0,133553;0,00133553
28/09/1998;0,133809;0,00133809
29/09/1998;0,133979;0,00133979
30/09/1998;0,134319;0,00134319
01/10/1998;0,134828;0,00134828
02/10/1998;0,135027;0,00135027
05/10/1998;0,135479;0,00135479
06/10/1998;0,135676;0,00135676
07/10/1998;0,135592;0,00135592
08/10/1998;0,1361;0,00136100
09/10/1998;0,136438;0,00136438
13/10/1998;0,136776;0,00136776
14/10/1998;0,137226;0,00137226
15/10/1998;0,137508;0,00137508
16/10/1998;0,137592;0,00137592
19/10/1998;0,13776;0,00137760
20/10/1998;0,137985;0,00137985
21/10/1998;0,138378;0,00138378
22/10/1998;0,138434;0,00138434
23/10/1998;0,13863;0,00138630
26/10/1998;0,138882;0,00138882
27/10/1998;0,138966;0,00138966
28/10/1998;0,139078;0,00139078
29/10/1998;0,139414;0,00139414
30/10/1998;0,139582;0,00139582
03/11/1998;0,139834;0,00139834
04/11/1998;0,139162;0,00139162
05/11/1998;0,138742;0,00138742
06/11/1998;0,13877;0,00138770
09/11/1998;0,138574;0,00138574
10/11/1998;0,138378;0,00138378
11/11/1998;0,124016;0,00124016
12/11/1998;0,129157;0,00129157
13/11/1998;0,128209;0,00128209
16/11/1998;0,127288;0,00127288
17/11/1998;0,125554;0,00125554
18/11/1998;0,124277;0,00124277
19/11/1998;0,12253;0,00122530
20/11/1998;0,121478;0,00121478
23/11/1998;0,120042;0,00120042
24/11/1998;0,118836;0,00118836
25/11/1998;0,117656;0,00117656
26/11/1998;0,117922;0,00117922
27/11/1998;0,117331;0,00117331
30/11/1998;0,116828;0,00116828
01/12/1998;0,115969;0,00115969
02/12/1998;0,115108;0,00115108
03/12/1998;0,114572;0,00114572
04/12/1998;0,114155;0,00114155
07/12/1998;0,113529;0,00113529
08/12/1998;0,113171;0,00113171
09/12/1998;0,112333;0,00112333
10/12/1998;0,111764;0,00111764
11/12/1998;0,111224;0,00111224
14/12/1998;0,110743;0,00110743
15/12/1998;0,110142;0,00110142
16/12/1998;0,099402;0,00099402
17/12/1998;0,101746;0,00101746
18/12/1998;0,101192;0,00101192
21/12/1998;0,100514;0,00100514
22/12/1998;0,101038;0,00101038
23/12/1998;0,100699;0,00100699
24/12/1998;0,100699;0,00100699
28/12/1998;0,100545;0,00100545
29/12/1998;0,100514;0,00100514
30/12/1998;0,101192;0,00101192
31/12/1998;0,101192;0,00101192
04/01/1999;0,100761;0,00100761
05/01/1999;0,10073;0,00100730
06/01/1999;0,10073;0,00100730
07/01/1999;0,101192;0,00101192
08/01/1999;0,101223;0,00101223
11/01/1999;0,101869;0,00101869
12/01/1999;0,1015;0,00101500
13/01/1999;0,103188;0,00103188
14/01/1999;0,103188;0,00103188
15/01/1999;0,103555;0,00103555
18/01/1999;0,103157;0,00103157
19/01/1999;0,10975;0,00109750
20/01/1999;0,111224;0,00111224
21/01/1999;0,111524;0,00111524
22/01/1999;0,111134;0,00111134
25/01/1999;0,111074;0,00111074
26/01/1999;0,110954;0,00110954
27/01/1999;0,119366;0,00119366
28/01/1999;0,119866;0,00119866
29/01/1999;0,126075;0,00126075
01/02/1999;0,132388;0,00132388
02/02/1999;0,12887;0,00128870
03/02/1999;0,128641;0,00128641
04/02/1999;0,128641;0,00128641
05/02/1999;0,128727;0,00128727
08/02/1999;0,128842;0,00128842
09/02/1999;0,12887;0,00128870
10/02/1999;0,128957;0,00128957
11/02/1999;0,128928;0,00128928
12/02/1999;0,128985;0,00128985
17/02/1999;0,128957;0,00128957
18/02/1999;0,128985;0,00128985
19/02/1999;0,128957;0,00128957
22/02/1999;0,128957;0,00128957
23/02/1999;0,128957;0,00128957
24/02/1999;0,128928;0,00128928
25/02/1999;0,128899;0,00128899
26/02/1999;0,129071;0,00129071
01/03/1999;0,129129;0,00129129
02/03/1999;0,129043;0,00129043
03/03/1999;0,129071;0,00129071
04/03/1999;0,129387;0,00129387
05/03/1999;0,145549;0,00145549
08/03/1999;0,145604;0,00145604
09/03/1999;0,145273;0,00145273
10/03/1999;0,145301;0,00145301
11/03/1999;0,145714;0,00145714
12/03/1999;0,145631;0,00145631
15/03/1999;0,145549;0,00145549
16/03/1999;0,145466;0,00145466
17/03/1999;0,145604;0,00145604
18/03/1999;0,145742;0,00145742
19/03/1999;0,145521;0,00145521
22/03/1999;0,145494;0,00145494
23/03/1999;0,145439;0,00145439
24/03/1999;0,145494;0,00145494
25/03/1999;0,137367;0,00137367
26/03/1999;0,137311;0,00137311
29/03/1999;0,137311;0,00137311
30/03/1999;0,137198;0,00137198
31/03/1999;0,131504;0,00131504
05/04/1999;0,129846;0,00129846
06/04/1999;0,129416;0,00129416
07/04/1999;0,12933;0,00129330
08/04/1999;0,129444;0,00129444
09/04/1999;0,129502;0,00129502
12/04/1999;0,129674;0,00129674
13/04/1999;0,129588;0,00129588
14/04/1999;0,112483;0,00112483
15/04/1999;0,114304;0,00114304
16/04/1999;0,114304;0,00114304
19/04/1999;0,114423;0,00114423
20/04/1999;0,114036;0,00114036
22/04/1999;0,11338;0,00113380
23/04/1999;0,111554;0,00111554
26/04/1999;0,111464;0,00111464
27/04/1999;0,111164;0,00111164
28/04/1999;0,110473;0,00110473
29/04/1999;0,108543;0,00108543
30/04/1999;0,108452;0,00108452
03/05/1999;0,108301;0,00108301
04/05/1999;0,108422;0,00108422
05/05/1999;0,108362;0,00108362
06/05/1999;0,108059;0,00108059
07/05/1999;0,104778;0,00104778
10/05/1999;0,10113;0,00101130
11/05/1999;0,100946;0,00100946
12/05/1999;0,100884;0,00100884
13/05/1999;0,093546;0,00093546
14/05/1999;0,093075;0,00093075
17/05/1999;0,09169;0,00091690
18/05/1999;0,090522;0,00090522
19/05/1999;0,081504;0,00081504
20/05/1999;0,081859;0,00081859
21/05/1999;0,081795;0,00081795
24/05/1999;0,081698;0,00081698
25/05/1999;0,081795;0,00081795
26/05/1999;0,08173;0,00081730
27/05/1999;0,080824;0,00080824
28/05/1999;0,080402;0,00080402
31/05/1999;0,080175;0,00080175
01/06/1999;0,080208;0,00080208
02/06/1999;0,080565;0,00080565
04/06/1999;0,080694;0,00080694
07/06/1999;0,080662;0,00080662
08/06/1999;0,080824;0,00080824
09/06/1999;0,077636;0,00077636
10/06/1999;0,077734;0,00077734
11/06/1999;0,077767;0,00077767
14/06/1999;0,077767;0,00077767
15/06/1999;0,07793;0,00077930
16/06/1999;0,077701;0,00077701
17/06/1999;0,077407;0,00077407
18/06/1999;0,077277;0,00077277
21/06/1999;0,077342;0,00077342
22/06/1999;0,077244;0,00077244
23/06/1999;0,071912;0,00071912
24/06/1999;0,074357;0,00074357
25/06/1999;0,074488;0,00074488
28/06/1999;0,074324;0,00074324
29/06/1999;0,074291;0,00074291
30/06/1999;0,07406;0,00074060
01/07/1999;0,073763;0,00073763
02/07/1999;0,073763;0,00073763
05/07/1999;0,0735;0,00073500
06/07/1999;0,073533;0,00073533
07/07/1999;0,073401;0,00073401
08/07/1999;0,073037;0,00073037
09/07/1999;0,072971;0,00072971
12/07/1999;0,073202;0,00073202
13/07/1999;0,073599;0,00073599
14/07/1999;0,073599;0,00073599
15/07/1999;0,073599;0,00073599
16/07/1999;0,073599;0,00073599
19/07/1999;0,073665;0,00073665
20/07/1999;0,073796;0,00073796
21/07/1999;0,073665;0,00073665
22/07/1999;0,073862;0,00073862
23/07/1999;0,073632;0,00073632
26/07/1999;0,073731;0,00073731
27/07/1999;0,073731;0,00073731
28/07/1999;0,072608;0,00072608
29/07/1999;0,06992;0,00069920
30/07/1999;0,069986;0,00069986
02/08/1999;0,069953;0,00069953
03/08/1999;0,069886;0,00069886
04/08/1999;0,069853;0,00069853
05/08/1999;0,069853;0,00069853
06/08/1999;0,069786;0,00069786
09/08/1999;0,069753;0,00069753
10/08/1999;0,06982;0,00069820
11/08/1999;0,069853;0,00069853
12/08/1999;0,06982;0,00069820
13/08/1999;0,069853;0,00069853
16/08/1999;0,06982;0,00069820
17/08/1999;0,069753;0,00069753
18/08/1999;0,069753;0,00069753
19/08/1999;0,069786;0,00069786
20/08/1999;0,069686;0,00069686
23/08/1999;0,069653;0,00069653
24/08/1999;0,069653;0,00069653
25/08/1999;0,069586;0,00069586
26/08/1999;0,06982;0,00069820
27/08/1999;0,069653;0,00069653
30/08/1999;0,069753;0,00069753
31/08/1999;0,069753;0,00069753
01/09/1999;0,068953;0,00068953
02/09/1999;0,06982;0,00069820
03/09/1999;0,069753;0,00069753
06/09/1999;0,069553;0,00069553
08/09/1999;0,069686;0,00069686
09/09/1999;0,069686;0,00069686
10/09/1999;0,070252;0,00070252
13/09/1999;0,070319;0,00070319
14/09/1999;0,06992;0,00069920
15/09/1999;0,069586;0,00069586
16/09/1999;0,069686;0,00069686
17/09/1999;0,069753;0,00069753
20/09/1999;0,06982;0,00069820
21/09/1999;0,069953;0,00069953
22/09/1999;0,068786;0,00068786
23/09/1999;0,068719;0,00068719
24/09/1999;0,068719;0,00068719
27/09/1999;0,068719;0,00068719
28/09/1999;0,068686;0,00068686
29/09/1999;0,068652;0,00068652
30/09/1999;0,068585;0,00068585
01/10/1999;0,068719;0,00068719
04/10/1999;0,068619;0,00068619
05/10/1999;0,068585;0,00068585
06/10/1999;0,068084;0,00068084
07/10/1999;0,068485;0,00068485
08/10/1999;0,068452;0,00068452
11/10/1999;0,068285;0,00068285
13/10/1999;0,068318;0,00068318
14/10/1999;0,068318;0,00068318
15/10/1999;0,068285;0,00068285
18/10/1999;0,068285;0,00068285
19/10/1999;0,068318;0,00068318
20/10/1999;0,068285;0,00068285
21/10/1999;0,068218;0,00068218
22/10/1999;0,068151;0,00068151
25/10/1999;0,068017;0,00068017
26/10/1999;0,068051;0,00068051
27/10/1999;0,068017;0,00068017
28/10/1999;0,068017;0,00068017
29/10/1999;0,068051;0,00068051
01/11/1999;0,068084;0,00068084
03/11/1999;0,068051;0,00068051
04/11/1999;0,068051;0,00068051
05/11/1999;0,068017;0,00068017
08/11/1999;0,068017;0,00068017
09/11/1999;0,067984;0,00067984
10/11/1999;0,067247;0,00067247
11/11/1999;0,068184;0,00068184
12/11/1999;0,068251;0,00068251
16/11/1999;0,068285;0,00068285
17/11/1999;0,068285;0,00068285
18/11/1999;0,068352;0,00068352
19/11/1999;0,068385;0,00068385
22/11/1999;0,068352;0,00068352
23/11/1999;0,068318;0,00068318
24/11/1999;0,068318;0,00068318
25/11/1999;0,068318;0,00068318
26/11/1999;0,068385;0,00068385
29/11/1999;0,068318;0,00068318
30/11/1999;0,068418;0,00068418
01/12/1999;0,068418;0,00068418
02/12/1999;0,068385;0,00068385
03/12/1999;0,068418;0,00068418
06/12/1999;0,068452;0,00068452
07/12/1999;0,068318;0,00068318
08/12/1999;0,068218;0,00068218
09/12/1999;0,068218;0,00068218
10/12/1999;0,068184;0,00068184
13/12/1999;0,068184;0,00068184
14/12/1999;0,068184;0,00068184
15/12/1999;0,068184;0,00068184
16/12/1999;0,068251;0,00068251
17/12/1999;0,068218;0,00068218
20/12/1999;0,068285;0,00068285
21/12/1999;0,068318;0,00068318
22/12/1999;0,068285;0,00068285
23/12/1999;0,068318;0,00068318
24/12/1999;0,068318;0,00068318
27/12/1999;0,068184;0,00068184
28/12/1999;0,068184;0,00068184
29/12/1999;0,068151;0,00068151
30/12/1999;0,068485;0,00068485
31/12/1999;0,068485;0,00068485
03/01/2000;0,068318;0,00068318
04/01/2000;0,068218;0,00068218
05/01/2000;0,068184;0,00068184
06/01/2000;0,068218;0,00068218
07/01/2000;0,068218;0,00068218
10/01/2000;0,068218;0,00068218
11/01/2000;0,068285;0,00068285
12/01/2000;0,068184;0,00068184
13/01/2000;0,068184;0,00068184
14/01/2000;0,068251;0,00068251
17/01/2000;0,068184;0,00068184
18/01/2000;0,068151;0,00068151
19/01/2000;0,067984;0,00067984
20/01/2000;0,06795;0,00067950
21/01/2000;0,068251;0,00068251
24/01/2000;0,068251;0,00068251
25/01/2000;0,068285;0,00068285
26/01/2000;0,068117;0,00068117
27/01/2000;0,068017;0,00068017
28/01/2000;0,068017;0,00068017
31/01/2000;0,067984;0,00067984
01/02/2000;0,068084;0,00068084
02/02/2000;0,068051;0,00068051
03/02/2000;0,068051;0,00068051
04/02/2000;0,068117;0,00068117
07/02/2000;0,068017;0,00068017
08/02/2000;0,068117;0,00068117
09/02/2000;0,068017;0,00068017
10/02/2000;0,068084;0,00068084
11/02/2000;0,068051;0,00068051
14/02/2000;0,068051;0,00068051
15/02/2000;0,068084;0,00068084
16/02/2000;0,068151;0,00068151
17/02/2000;0,068051;0,00068051
18/02/2000;0,068184;0,00068184
21/02/2000;0,068318;0,00068318
22/02/2000;0,068251;0,00068251
23/02/2000;0,068251;0,00068251
24/02/2000;0,068218;0,00068218
25/02/2000;0,068184;0,00068184
28/02/2000;0,068151;0,00068151
29/02/2000;0,068251;0,00068251
01/03/2000;0,068218;0,00068218
02/03/2000;0,068251;0,00068251
03/03/2000;0,068218;0,00068218
08/03/2000;0,068218;0,00068218
09/03/2000;0,068251;0,00068251
10/03/2000;0,068251;0,00068251
13/03/2000;0,068251;0,00068251
14/03/2000;0,068318;0,00068318
15/03/2000;0,068318;0,00068318
16/03/2000;0,068318;0,00068318
17/03/2000;0,068251;0,00068251
20/03/2000;0,068251;0,00068251
21/03/2000;0,068285;0,00068285
22/03/2000;0,067682;0,00067682
23/03/2000;0,068084;0,00068084
24/03/2000;0,068352;0,00068352
27/03/2000;0,068318;0,00068318
28/03/2000;0,068251;0,00068251
